recid	adpricetype	adprice	adDepth	adType
1992201427	1	Open inch rate $10.96(m); $10.96(S). Representative: Papert Companies.	INCH	OPEN
1992201427	5	10.97330093	INCH	OPEN
1992201427	6	16.12707138	INCH	OPEN
1992201428	1	Open inch rate $4.76(e); $4.76(S).	INCH	OPEN
1992201428	5	4.765777111	INCH	OPEN
1992201428	6	7.004093647	INCH	OPEN
1992201429	1	Open inch rate $6.30(e); $6.30(S). Representative: Papert Companies.	INCH	OPEN
1992201429	5	6.307645798	INCH	OPEN
1992201429	6	9.270123482	INCH	OPEN
1992201430	1	Open inch rate $7.50(e); $7.50(e-fri); $7.50(S). Representative: Landon Associates, Inc;	INCH	OPEN
1992201430	5	7.509102345	INCH	OPEN
1992201430	6	11.03586197	INCH	OPEN
1992201431	1	Open inch rate $5.20(e); $5.20(S). Representative: Papert Companies.	INCH	OPEN
1992201431	5	5.206310749	INCH	OPEN
1992201431	6	7.651530266	INCH	OPEN
1992201432	1	Open inch rate $6.62(e). Representative: Papert Companies.	INCH	OPEN
1992201432	5	6.628034115	INCH	OPEN
1992201432	6	9.740986824	INCH	OPEN
1992201433	1	Open inch rate $14.98(m); $14.98(m-sat); $14.98(S); comb with Killeen Daily Herald (mS) $25.68. Representative: Papert Companies.	INCH	OPEN
1992201433	5	14.99817944	INCH	OPEN
1992201433	6	22.04229355	INCH	OPEN
1992201434	1	Open inch rate $7.00(e); $7.00(S). Representative: US Suburban Press.	INCH	OPEN
1992201434	5	7.008495331	INCH	OPEN
1992201434	6	10.30013752	INCH	OPEN
1992201435	1	Open inch rate $17.88(m); $17.88(m-sat); $18.23(S). Representative: Papert Companies.	INCH	OPEN
1992201435	5	17.90169907	INCH	OPEN
1992201435	6	26.30949211	INCH	OPEN
1992201436	1	Open inch rate $8.50(m); $8.50(S). Representative: Papert Co., Inc.	INCH	OPEN
1992201436	5	8.510315895	INCH	OPEN
1992201436	6	12.50730991	INCH	OPEN
1992201437	1	Open inch rate $13.25(m); $13.25(e); $13.25(m-sat); $15.00(S).	INCH	OPEN
1992201437	5	13.26608086	INCH	OPEN
1992201437	6	19.49668884	INCH	OPEN
1992201438	1	Open inch rate $13.25(m); $13.25(e); $13.25(m-sat); $15.00(S).	INCH	OPEN
1992201438	5	13.26608086	INCH	OPEN
1992201438	6	19.49668884	INCH	OPEN
1992201439	1	Open inch rate $4.50(e); $4.50(S).	INCH	OPEN
1992201439	5	4.505461216	INCH	OPEN
1992201439	6	6.621516705	INCH	OPEN
1992201440	1	Open inch rate $18.85(m); $18.85(m-sat); $18.85(S). Representative: Landon Associates, Inc.	INCH	OPEN
1992201440	5	18.87287712	INCH	OPEN
1992201440	6	27.73679924	INCH	OPEN
1992201441	1	Open inch rate $32.23(m); $32.23(m-sat); $36.10(S). Representative: The Papert Companies.	INCH	OPEN
1992201441	5	32.26911545	INCH	OPEN
1992201441	6	47.42477417	INCH	OPEN
1992201442	1	Open inch rate $6.45(e); $6.45(S). Representative: Papert Companies.	INCH	OPEN
1992201442	5	6.457827568	INCH	OPEN
1992201442	6	9.490839958	INCH	OPEN
1992201443	1	Open inch rate $6.50(e); $6.50(S). Representative: Papert Companies.	INCH	OPEN
1992201443	5	6.507888317	INCH	OPEN
1992201443	6	9.564413071	INCH	OPEN
1992201444	1	Open inch rate $20.95(m); $20.95(m-sat); $22.95(S). $34.00(m&S comb). Representative: Cresmer, Woodward, OMara, & Ormsbee.	INCH	OPEN
1992201444	5	20.97542572	INCH	OPEN
1992201444	6	30.82683945	INCH	OPEN
1992201445	1	Open inch rate $9.53(e); $9.53(S).	INCH	OPEN
1992201445	5	9.541565895	INCH	OPEN
1992201445	6	14.02290154	INCH	OPEN
1992201446	1	Open inch rate $23.98(e); $23.98(e-sat); $23.98(S). Representative: In House.	INCH	OPEN
1992201446	5	24.00910187	INCH	OPEN
1992201446	6	35.28532791	INCH	OPEN
1992201447	1	Open inch rate $14.01(e); $14.01(sat). Representative: Newspaper Advertising Service Co.	INCH	OPEN
1992201447	5	14.02700329	INCH	OPEN
1992201447	6	20.61499023	INCH	OPEN
1992201448	1	Open inch rate $11.92(e); $11.92(e-sat); $11.92(S). Representative: Thomson Newspapers.	INCH	OPEN
1992201448	5	11.93446636	INCH	OPEN
1992201448	6	17.53966331	INCH	OPEN
1992201449	1	Open inch rate $38.19(m); $38.19(m-sat); $42.96(S).	INCH	OPEN
1992201449	5	35.00749969	INCH	OPEN
1992201449	6	51.4492836	INCH	OPEN
1992201450	1	Open inch rate $38.19(e); $38.19(e-sat); $42.96(S).	INCH	OPEN
1992201450	5	38.60231018	INCH	OPEN
1992201450	6	56.73244858	INCH	OPEN
1992201451	1	Open inch rate $10.80(e); $10.80(e-sat); $10.80(S); comb with Rutland Herald (mS) $21.68; Representative: Branham/Newspaper Sales.	INCH	OPEN
1992201451	5	10.81310749	INCH	OPEN
1992201451	6	15.89164066	INCH	OPEN
1992201452	1	Open inch rate $9.38(m); $9.38(m-sat). Representative: Landon Associates, Inc.	INCH	OPEN
1992201452	5	9.391384125	INCH	OPEN
1992201452	6	13.8021841	INCH	OPEN
1992201453	1	Open inch rate $9.75(m); $9.75(m-sat). Representative: Landon Associates, Inc.	INCH	OPEN
1992201453	5	9.761833191	INCH	OPEN
1992201453	6	14.34662056	INCH	OPEN
1992201454	1	Open inch rate $32.31(m); $32.31(m-sat); $33.23(S). Representative: Gannett National Newspaper Sales.	INCH	OPEN
1992201454	5	32.34921265	INCH	OPEN
1992201454	6	47.54249191	INCH	OPEN
1992201455	1	Open inch rate $7.30(e). Representative: Newspaper Advertising Service Co.	INCH	OPEN
1992201455	5	7.308859825	INCH	OPEN
1992201455	6	10.74157238	INCH	OPEN
1992201456	1	Open inch rate $14.70(m); $14.70(m-sat); $21.68(S); comb with Barre Times Argus(eS); Representative: Branham/Newspaper Sales.	INCH	OPEN
1992201456	5	14.71784019	INCH	OPEN
1992201456	6	21.63028908	INCH	OPEN
1992201457	1	Open inch rate $7.25(e).	INCH	OPEN
1992201457	5	7.258798599	INCH	OPEN
1992201457	6	10.66799927	INCH	OPEN
1992201458	1	Open inch rate $6.00(e); $6.00(e-sat). Representative: Landon Associates, Inc.	INCH	OPEN
1992201458	5	6.00728178	INCH	OPEN
1992201458	6	8.828689575	INCH	OPEN
1992201459	1	Open inch rate $13.88(m); Representative: Cresmer, Woodward, OMara, & Ormsbee.	INCH	OPEN
1992201459	5	13.89684486	INCH	OPEN
1992201459	6	20.42370033	INCH	OPEN
1992201460	1	Open inch rate $15.28(m); Representative: Cresmer, Woodward, OMara, & Ormsbee.	INCH	OPEN
1992201460	5	15.29854393	INCH	OPEN
1992201460	6	22.48372841	INCH	OPEN
1992201462	1	Open inch rate $24.30(all day); $24.30(m-sat); $24.30(S). Representative: Branham/Newspaper Sales.	INCH	OPEN
1992201462	5	24.32949066	INCH	OPEN
1992201462	6	35.75619125	INCH	OPEN
1992201463	1	Open inch rate $26.50(m); $26.50(m-sat); $26.50(S). Representative: Landon Associates, Inc.	INCH	OPEN
1992201463	5	26.53216171	INCH	OPEN
1992201463	6	38.99337769	INCH	OPEN
1992201464	1	Open inch rate $8.43(e); $8.43(S): Representative: Landon Associates, Inc.	INCH	OPEN
1992201464	5	8.012384415	INCH	OPEN
1992201464	6	11.77551746	INCH	OPEN
1992201465	1	Open inch rate $7.75(e); $7.75(e-sat). Representative: Landon Associates, Inc.	INCH	OPEN
1992201465	5	7.759405613	INCH	OPEN
1992201465	6	11.40372372	INCH	OPEN
1992201466	1	Open inch rate $12.07(m); $12.07(m-sat). Representative: Landon Associates, Inc.	INCH	OPEN
1992201466	5	12.08464813	INCH	OPEN
1992201466	6	17.76037979	INCH	OPEN
1992201467	1	Open inch rate $14.00(m); $14.00(m-sat); $15.40(S). Representative: Landon Associates, Inc.	INCH	OPEN
1992201467	5	14.01699066	INCH	OPEN
1992201467	6	20.60027504	INCH	OPEN
1992201468	1	Open inch rate $36.45(m). Representative: Cresmer, Woodward, OMara, & Ormsbee.	INCH	OPEN
1992201468	5	36.49423599	INCH	OPEN
1992201468	6	53.63428497	INCH	OPEN
1992201469	1	Open inch rate $14.80(e); $14.80(e-sat). Representatives: Landon Associates, Inc.; US Suburban Press.	INCH	OPEN
1992201469	5	14.81796169	INCH	OPEN
1992201469	6	21.7774334	INCH	OPEN
1992201470	1	Open inch rate $14.60(m); $14.60(m-sat). Representative: Landon Associates, Inc.	INCH	OPEN
1992201470	5	14.61771965	INCH	OPEN
1992201470	6	21.48314476	INCH	OPEN
1992201471	1	Open inch rate $5.80(e). Representative: Landon Associates, Inc.	INCH	OPEN
1992201471	5	5.807039261	INCH	OPEN
1992201471	6	8.534399986	INCH	OPEN
1992201472	1	Open inch rate $26.61(all day); $26.61(m-sat); $27.76(S). Representative: Cresmer, Woodward, OMara, & Ormsbee.	INCH	OPEN
1992201472	5	26.64229584	INCH	OPEN
1992201472	6	39.15523911	INCH	OPEN
1992201473	1	Open inch rate $10.49(e); $10.49(e-sat). Representative: Landon Associates, Inc.	INCH	OPEN
1992201473	5	12.53028488	INCH	OPEN
1992201473	6	18.41531563	INCH	OPEN
1992201474	1	Open inch rate $9.89(e); $10.36(S). Representative: Landon Associates, Inc.	INCH	OPEN
1992201474	5	9.902003288	INCH	OPEN
1992201474	6	14.55262375	INCH	OPEN
1992201475	1	Open inch rate $45.30(m); $45.30(m-sat); $50.00(S); $71.20 (m&S comb). Representative: Cresmer, Woodward, OMara, & Ormsbee.	INCH	OPEN
1992201475	5	45.35497665	INCH	OPEN
1992201475	6	66.65660095	INCH	OPEN
1992201476	1	Open inch rate $77.84(m); $70.84(e); $77.84(m-sat); $77.84(S); $105.24(m&e); $115.56(m&S); $109.92(e&S); $113.16(m, e&S); 107.80(sat, S). Representative: Direct Sales Force.	INCH	OPEN
1992201476	5	77.9344635	INCH	OPEN
1992201476	6	114.5375214	INCH	OPEN
1992201477	1	Open inch rate $77.84(m); $70.84(e); $77.84(m-sat); $77.84(S); $105.24(m&e); $115.56(m&S); $109.92(e&S); $113.16(m, e&S); 107.80(sat, S). Representative: Direct Sales Force.	INCH	OPEN
1992201477	5	70.92597198	INCH	OPEN
1992201477	6	104.2373886	INCH	OPEN
1992201478	1	Open inch rate $14.51(e). $14.51(e-sat); $14.51(S). Representative: Thomson Newspapers.	INCH	OPEN
1992201478	5	14.52760983	INCH	OPEN
1992201478	6	21.35071373	INCH	OPEN
1992201479	1	Open inch rate $7.85(e); $7.85(S). Representative: Landon Associates, Inc.	INCH	OPEN
1992201479	5	5.051677227	INCH	OPEN
1992201479	6	7.424271107	INCH	OPEN
1992201480	1	Open inch rate $6.41(e); $6.41(S). Representative: Landon Associates, Inc.	INCH	OPEN
1992201480	5	6.417778969	INCH	OPEN
1992201480	6	9.43198204	INCH	OPEN
1992201481	1	Open inch rate $91.00(m); $80.00(e); $91.00(m-sat); $80.00(e-sat); $110.00(m&e); $132.00(m&S); $127.00(e&S); $169.00 (m, e&S).	INCH	OPEN
1992201481	5	91.11044312	INCH	OPEN
1992201481	6	133.9017944	INCH	OPEN
1992201482	1	Open inch rate $91.00(m); $80.00(e); $91.00(m-sat); $80.00(e-sat); $110.00(m&e); $132.00(m&S); $127.00(e&S); $169.00 (m, e&S).	INCH	OPEN
1992201482	5	80.09709167	INCH	OPEN
1992201482	6	117.7158585	INCH	OPEN
1992201483	1	Open inch rate $50.04(m); $52.44(m-sat); $52.44(S). Representative: Branham/Newspaper Sales.	INCH	OPEN
1992201483	5	50.1007309	INCH	OPEN
1992201483	6	73.63127136	INCH	OPEN
1992201484	1	Open inch rate $15.25(m); $15.25(m-sat); $16.60(S). Representative: Landon Associates, Inc.	INCH	OPEN
1992201484	5	15.26850796	INCH	OPEN
1992201484	6	22.43958473	INCH	OPEN
1992201485	1	Open inch rate $9.00(m); $9.00(m-sat). Representative: Landon Associates, Inc.	INCH	OPEN
1992201485	5	9.010922432	INCH	OPEN
1992201485	6	13.24303341	INCH	OPEN
1992201486	1	Open inch rate $8.91(m); $8.91(m-sat); $8.91(S). Representative: Landon Associates, Inc.	INCH	OPEN
1992201486	5	8.92081356	INCH	OPEN
1992201486	6	13.11060333	INCH	OPEN
1992201487	1	Open inch rate $10.90(e); $10.90(e-sat). Representative: Landon Associates, Inc.	INCH	OPEN
1992201487	5	10.91322803	INCH	OPEN
1992201487	6	16.03878403	INCH	OPEN
1992201488	1	Open inch rate $10.05(e); $10.05(m-sat). Representative: Landon Associates, Inc.	INCH	OPEN
1992201488	5	10.06219673	INCH	OPEN
1992201488	6	14.78805447	INCH	OPEN
1992201489	1	Open inch rate $19.42(e); $19.42(e-sat). Representatives: US Suburban Press; Landon Associates, Inc.	INCH	OPEN
1992201489	5	19.44356918	INCH	OPEN
1992201489	6	28.57552528	INCH	OPEN
1992201490	1	Open inch rate $14.20(e); $14.20(e-sat); $14.20(S). Representative: Papert Companies.	INCH	OPEN
1992201490	5	14.21723366	INCH	OPEN
1992201490	6	20.89456558	INCH	OPEN
1992201491	1	Open inch rate $37.47(m); $37.47(m-sat); $37.47(S). Representative: Papert Companies.	INCH	OPEN
1992201491	5	37.51547623	INCH	OPEN
1992201491	6	55.13516617	INCH	OPEN
1992201492	1	Open inch rate $20.41(e); $20.41(e-sat); $22.33(S). Representative: Gannett National Newspaper Sales.	INCH	OPEN
1992201492	5	20.43477058	INCH	OPEN
1992201492	6	30.03225899	INCH	OPEN
1992201493	1	Open inch rate $17.40(e); $17.40(e-sat). Representative: Papert Companies.	INCH	OPEN
1992201493	5	21.53249931	INCH	OPEN
1992201493	6	31.64555168	INCH	OPEN
1992201494	1	Open inch rate $10.15(e); $10.15(e-sat). Representative: Branham/Newspaper Sales.	INCH	OPEN
1992201494	5	10.6944437	INCH	OPEN
1992201494	6	15.7172451	INCH	OPEN
1992201495	1	Open inch rate $4.95(e); $4.95(e-sat). Representative: Branham/Newspaper Sales.	INCH	OPEN
1992201495	5	4.956007004	INCH	OPEN
1992201495	6	7.283668041	INCH	OPEN
1992201496	1	Open inch rate $26.46(m); $26.46(m-sat); $29.25(S). Representative: Sawyer-Ferguson-Walker Co.	INCH	OPEN
1992201496	5	26.49211121	INCH	OPEN
1992201496	6	38.93451691	INCH	OPEN
1992201497	1	Open inch rate $32.99(m); $32.99(S). Representative: Papert Companies.	INCH	OPEN
1992201497	5	33.03004074	INCH	OPEN
1992201497	6	48.54307938	INCH	OPEN
1992201498	1	Open inch rate $19.12(e); $19.12(e-sat).	INCH	OPEN
1992201498	5	19.14320564	INCH	OPEN
1992201498	6	28.13409042	INCH	OPEN
1992201499	1	Open inch rate $7.90(e).	INCH	OPEN
1992201499	5	7.90958786	INCH	OPEN
1992201499	6	11.62444115	INCH	OPEN
1992201500	1	Open inch rate $12.25(e); $12.25(e-sat). Representative: Papert Companies.	INCH	OPEN
1992201500	5	12.26486683	INCH	OPEN
1992201500	6	18.02523994	INCH	OPEN
1992201501	1	Open inch rate $23.64(m); $23.64(m-sat); $25.73(S). Representative: Gannett National Newspaper Sales.	INCH	OPEN
1992201501	5	23.66868973	INCH	OPEN
1992201501	6	34.78503418	INCH	OPEN
1992201502	1	Open inch rate $20.80(m); $20.80(m-sat); $20.80(S). Representative: Landon Associates, Inc.	INCH	OPEN
1992201502	5	20.825243	INCH	OPEN
1992201502	6	30.60612106	INCH	OPEN
1992201503	1	Open inch rate $14.64(e); $14.64(S). Representative: Papert Companies.	INCH	OPEN
1992201503	5	14.6577673	INCH	OPEN
1992201503	6	21.54200172	INCH	OPEN
1992201504	1	Open inch rate $15.00(m); $15.00(m-sat).	INCH	OPEN
1992201504	5	15.3488369	INCH	OPEN
1992201504	6	22.55764198	INCH	OPEN
1992201505	1	Open inch rate $96.67(m); $177.20(S). Representative: Newspapers First.	INCH	OPEN
1992201505	5	96.66999817	INCH	OPEN
1992201505	6	142.0724792	INCH	OPEN
1992201506	1	Open inch rate $110.08(e); $110.08(m-sat); $177.20(S). Representative: Newspapers First.	INCH	OPEN
1992201506	5	110.0800018	INCH	OPEN
1992201506	6	161.7806854	INCH	OPEN
1992201507	1	Open inch rate $54.30(m); $54.30(e); $54.30(m-sat); $60.75(S). Representative: Cresmer, Woodward, OMara, & Ormsbee.	INCH	OPEN
1992201507	5	54.36589813	INCH	OPEN
1992201507	6	79.89963531	INCH	OPEN
1992201508	1	Open inch rate $54.30(m); $54.30(e); $54.30(m-sat); $60.75(S). Representative: Cresmer, Woodward, OMara, & Ormsbee.	INCH	OPEN
1992201508	5	54.36589813	INCH	OPEN
1992201508	6	79.89963531	INCH	OPEN
1992201509	1	Open inch rate $6.30(e).	INCH	OPEN
1992201509	5	6.551471233	INCH	OPEN
1992201509	6	9.628465652	INCH	OPEN
1992201510	1	Open inch rate $52.75(m); $52.75(m-sat); $58.40(S). Representative: Sawyer-Ferguson-Walker Co.	INCH	OPEN
1992201510	5	52.81401825	INCH	OPEN
1992201510	6	77.61888885	INCH	OPEN
1992201511	1	Open inch rate $26.30(e); $30.69(S).	INCH	OPEN
1992201511	5	27.88881683	INCH	OPEN
1992201511	6	40.98720551	INCH	OPEN
1992201512	1	Open inch rate $12.80(e); $12.80(S).	INCH	OPEN
1992201512	5	12.81553459	INCH	OPEN
1992201512	6	18.83453751	INCH	OPEN
1992201513	1	Open inch rate $13.12(e); $13.12(S). Representative: Branham/Newspaper Sales.	INCH	OPEN
1992201513	5	13.13592243	INCH	OPEN
1992201513	6	19.30539894	INCH	OPEN
1992201514	1	Open inch rate $19.25(all day); $19.25(m-sat); $19.90(S). Representative: Landon Associates, Inc.	INCH	OPEN
1992201514	5	19.27336311	INCH	OPEN
1992201514	6	28.32537842	INCH	OPEN
1992201515	1	Open inch rate $19.15(m); $19.15(m-sat); $19.15(S). Representative: Cresmer, Woodward, OMara, & Ormsbee.	INCH	OPEN
1992201515	5	19.17324066	INCH	OPEN
1992201515	6	28.17823219	INCH	OPEN
1992201516	1	Open inch rate $16.14(m); $16.14(m-sat); $18.22(S). Representative: Cresmer, Woodward, OMara, & Ormsbee.	INCH	OPEN
1992201516	5	16.15958786	INCH	OPEN
1992201516	6	23.74917412	INCH	OPEN
1992201517	1	Open inch rate $47.43(m); $47.43(m-sat); $51.70(S). $51.70(m&e comb). $61.47(e&S comb). Representative: Cresmer, Woodward, OMara, & Ormsbee.	INCH	OPEN
1992201517	5	50.95019531	INCH	OPEN
1992201517	6	74.87969971	INCH	OPEN
1992201518	1	Open inch rate $47.43(e); $47.43(e-sat); $51.70(S). $51.70(m&e comb). $61.47(e&S comb). Representative: Cresmer, Woodward, OMara, & Ormsbee.	INCH	OPEN
1992201518	5	48.91218948	INCH	OPEN
1992201518	6	71.88451385	INCH	OPEN
1992201519	1	Open inch rate $12.96(m); $12.96(e); $12.96(m-sat); $12.96(e-sat); $12.96(S). $12.96(m&e comb). Representative: Cresmer, Woodward, OMara, & Ormsbee.	INCH	OPEN
1992201519	5	13.36499977	INCH	OPEN
1992201519	6	19.64206696	INCH	OPEN
1992201520	1	Open inch rate $12.96(m); $12.96(e); $12.96(m-sat); $12.96(e-sat); $12.96(S). $12.96(m&e comb). Representative: Cresmer, Woodward, OMara, & Ormsbee.	INCH	OPEN
1992201520	5	13.36499977	INCH	OPEN
1992201520	6	19.64206696	INCH	OPEN
1992201521	1	Open inch rate $9.37(e); $9.37(e-sat). Representative: Landon Associates, Inc.	INCH	OPEN
1992201521	5	9.381371498	INCH	OPEN
1992201521	6	13.78746891	INCH	OPEN
1992201522	1	Open inch rate $13.81(m); $13.81(m-sat); $13.81(S). Representative: Cresmer, Woodward, OMara, & Ormsbee.	INCH	OPEN
1992201522	5	13.82676029	INCH	OPEN
1992201522	6	20.32069969	INCH	OPEN
1992201523	1	Open inch rate $36.13(m); $36.13(m-sat); $39.77(S). Representative: Gannett National Newspaper Sales.	INCH	OPEN
1992201523	5	36.17385101	INCH	OPEN
1992201523	6	53.16342545	INCH	OPEN
1992201524	1	Open inch rate $5.50(e); $5.50(m-sat). Representative: American Newspaper Reps.	INCH	OPEN
1992201524	5	5.506674767	INCH	OPEN
1992201524	6	8.092965126	INCH	OPEN
1992201525	1	Open inch rate $4.50(e).	INCH	OPEN
1992201525	5	4.505461216	INCH	OPEN
1992201525	6	6.621516705	INCH	OPEN
1992201526	1	Open inch rate $8.50(e); $8.50(S). Representative: Landon Associates, Inc. News Services: UPI. Politics: Independent Democrat. Established: 1888.	INCH	OPEN
1992201526	5	8.510315895	INCH	OPEN
1992201526	6	12.50730991	INCH	OPEN
1992201527	1	Open inch rate $14.88(m); $14.88(m-sat); $14.88(S). Representative: Landon Associates, Inc.	INCH	OPEN
1992201527	5	14.89805889	INCH	OPEN
1992201527	6	21.89514923	INCH	OPEN
1992201528	1	Open inch rate $13.10(m); $13.10(m-sat); $15.30(S). Representative: Landon Associates, Inc.	INCH	OPEN
1992201528	5	13.11589909	INCH	OPEN
1992201528	6	19.27597237	INCH	OPEN
1992201529	1	Open inch rate $3.63(e).	INCH	OPEN
1992201529	5	3.634405613	INCH	OPEN
1992201529	6	5.341357231	INCH	OPEN
1992201530	1	Open inch rate $11.45(m); $1145(e); $11.45(m-sat); $11.45(e-sat); $12 45(S). $21.52(m&e comb). Representative: Landon Associates, Inc.	INCH	OPEN
1992201530	5	11.4638958	INCH	OPEN
1992201530	6	16.84808159	INCH	OPEN
1992201531	1	Open inch rate $11.45(m); $1145(e); $11.45(m-sat); $11.45(e-sat); $12 45(S). $21.52(m&e comb). Representative: Landon Associates, Inc.	INCH	OPEN
1992201532	1	Open inch rate $4.40(e); $4.40(e-sat). Representative: Landon Associates, Inc.	INCH	OPEN
1992201532	5	4.405340195	INCH	OPEN
1992201532	6	6.474372387	INCH	OPEN
1992201533	1	Open inch rate $9.67(e); $9.67(e-sat). Representative: Thomson Newspapers.	INCH	OPEN
1992201533	5	9.681735992	INCH	OPEN
1992201533	6	14.22890472	INCH	OPEN
1992201534	1	Open inch rate $6.86(e). Representative: General Advertising Service.	INCH	OPEN
1992201534	5	6.86832571	INCH	OPEN
1992201534	6	10.09413528	INCH	OPEN
1992201535	1	Open inch rate $29.93(m); $29.93(e); $29.93(m-sat); $33.02(S). Representative: Landon Associates, Inc.	INCH	OPEN
1992201535	5	29.96632385	INCH	OPEN
1992201535	6	44.04044342	INCH	OPEN
1992201536	1	Open inch rate $29.93(m); $29.93(e); $29.93(m-sat); $33.02(S). Representative: Landon Associates, Inc.	INCH	OPEN
1992201536	5	29.96632385	INCH	OPEN
1992201536	6	44.04044342	INCH	OPEN
1992201537	1	Open inch rate $7.86(e); $7.86(e-sat). Representative: General Advertising Service.	INCH	OPEN
1992201537	5	7.869539261	INCH	OPEN
1992201537	6	11.56558323	INCH	OPEN
1992201538	1	Open inch rate $4.30(e).	INCH	OPEN
1992201538	5	4.305218697	INCH	OPEN
1992201538	6	6.327227592	INCH	OPEN
1992201539	1	Open inch rate $22.85(e); $22.85(e-sat); $26.31(S). Representative: Cresmer, Woodward, OMara, & Ormsbee.	INCH	OPEN
1992201539	5	22.87773132	INCH	OPEN
1992201539	6	33.62259293	INCH	OPEN
1992201540	1	Open inch rate $6.25(m); Representative: Papert Companies.	INCH	OPEN
1992201540	5	6.257585049	INCH	OPEN
1992201540	6	9.196551323	INCH	OPEN
1992201541	1	Open inch rate $8.14(m); $9.30(S); comb with Portage Daily Register (m) $20.27.	INCH	OPEN
1992201541	5	8.149879456	INCH	OPEN
1992201541	6	11.97758865	INCH	OPEN
1992201542	1	Open inch rate $6.75(e); $6.75(m-sat).	INCH	OPEN
1992201542	5	6.758192062	INCH	OPEN
1992201542	6	9.932275772	INCH	OPEN
1992201543	1	Open inch rate $16.17(e); $16.17(e-sat). Representative: Landon Associates, Inc.	INCH	OPEN
1992201543	5	16.18962479	INCH	OPEN
1992201543	6	23.79331779	INCH	OPEN
1992201544	1	Open inch rate $11.70(e); $11.70(m-sat); $11.70(S).	INCH	OPEN
1992201544	5	11.71419907	INCH	OPEN
1992201544	6	17.21594429	INCH	OPEN
1992201545	1	Open inch rate $18.53(e); $18.53(m-sat); $19.45(S). Representative: Branham/Newspaper Sales.	INCH	OPEN
1992201545	5	18.55248833	INCH	OPEN
1992201545	6	27.26593399	INCH	OPEN
1992201546	1	Open inch rate $13.77(e); $13.77(S). Representative: Thomson Newspapers.	INCH	OPEN
1992201546	5	13.78671169	INCH	OPEN
1992201546	6	20.26184082	INCH	OPEN
1992201547	1	Open inch rate $6.25(e).	INCH	OPEN
1992201547	5	6.257585049	INCH	OPEN
1992201547	6	9.196551323	INCH	OPEN
1992201548	1	Open inch rate $13.80(m); $13.80(m-sat). Representative: Landon Associates, Inc.	INCH	OPEN
1992201548	5	13.81674862	INCH	OPEN
1992201548	6	20.3059864	INCH	OPEN
1992201549	1	Open inch rate $26.92(e); $26.92(e-sat); $33.04(S). Representative: Gannett National Newspaper Sales.	INCH	OPEN
1992201549	5	26.95267105	INCH	OPEN
1992201549	6	39.61138535	INCH	OPEN
1992201550	1	Open inch rate $19.44(e); $19.44(e-sat); $21.39(S).	INCH	OPEN
1992201550	5	19.46359253	INCH	OPEN
1992201550	6	28.60495186	INCH	OPEN
1992201551	1	Open inch rate $21.80(m); $21.80(m-sat); $21.80(S); comb with Racine Journal Times (mS) $44.65. Representative: Branham/Newspaper Sales.	INCH	OPEN
1992201551	5	21.82645607	INCH	OPEN
1992201551	6	32.07756805	INCH	OPEN
1992201552	1	Open inch rate $20.00(m); $20.00(m-sat); $22.00(S). Representatives: Landon Associates, Inc; Lee Group.	INCH	OPEN
1992201552	5	20.02427292	INCH	OPEN
1992201552	6	29.42896461	INCH	OPEN
1992201553	1	Open inch rate $45.93(m); $41.04(e); $45.93(m-sat); $41.04(e-sat); $72.70(S); comb (m&e) $51.05. Representative: Branham/Newspaper Sales.	INCH	OPEN
1992201553	5	45.98574066	INCH	OPEN
1992201553	6	67.58361053	INCH	OPEN
1992201554	1	Open inch rate $45.93(m); $41.04(e); $45.93(m-sat); $41.04(e-sat); $72.70(S); comb (m&e) $51.05. Representative: Branham/Newspaper Sales.	INCH	OPEN
1992201554	5	41.08980942	INCH	OPEN
1992201554	6	60.388237	INCH	OPEN
1992201555	1	Open inch rate $12.50(e); $12.50(e-sat); $12.50(S). Representative: Thomson Newspapers.	INCH	OPEN
1992201555	5	12.5151701	INCH	OPEN
1992201555	6	18.39310265	INCH	OPEN
1992201556	1	Open inch rate $11.76(e); $11.76(e-sat); comb with Menominee (MI) Herald-Leader (e) $18.38. Representative: Landon Associates, Inc.	INCH	OPEN
1992201556	5	11.77427197	INCH	OPEN
1992201556	6	17.30422974	INCH	OPEN
1992201557	1	Open inch rate $11.50(e); $11.50(e-sat). Representative: Branham/Newspaper Sales.	INCH	OPEN
1992201557	5	11.51395702	INCH	OPEN
1992201557	6	16.92165565	INCH	OPEN
1992201558	1	Open inch rate $92.04(m); $134.74(e); $92.04(m-sat); $134.74(e-sat); $213.73(S). Representative: Newspapers First.	INCH	OPEN
1992201558	5	134.7400055	INCH	OPEN
1992201558	6	198.0226135	INCH	OPEN
1992201559	1	Open inch rate $92.04(m); $92.04(m-sat). Representative: Newspapers First.	INCH	OPEN
1992201559	5	92.04000092	INCH	OPEN
1992201559	6	135.2679291	INCH	OPEN
1992201560	1	Open inch rate $8.31(e); $8.31(e-sat). Representative: Papert Companies.	INCH	OPEN
1992201560	5	8.320085526	INCH	OPEN
1992201560	6	12.22773457	INCH	OPEN
1992201561	1	Open inch rate $16.48(m); $16.48(m-sat); $16.48(S).	INCH	OPEN
1992201561	5	16.5	INCH	OPEN
1992201561	6	24.24946594	INCH	OPEN
1992201562	1	Open inch rate $8.58(m); $8.58(S); comb with Baraboo News Republic (m) $20.27.	INCH	OPEN
1992201562	5	8.590413094	INCH	OPEN
