GISJOIN,YEAR,STATE,STATEA,COUNTYA,CTY_SUBA,PLACE,PLACEA,TRACTA,ENUMDISTA,CMSA,SMSAA,URB_AREAA,BLCK_GRPA,ANXTERRA,URBRURALA,CDA,AREANAME,CENCNTY,CBD,SEA,CBC001
"G1800055","1970","Indiana","18",,,"Amboy","0055",,,,,,,,,,"Amboy",,,,473
"G1800060","1970","Indiana","18",,,"Amo","0060",,,,,,,,,,"Amo",,,,422
"G1800065","1970","Indiana","18",,,"Anderson","0065",,,,,,,,,,"Anderson",,,,70787
"G1800070","1970","Indiana","18",,,"Andrews","0070",,,,,,,,,,"Andrews",,,,1207
"G1800075","1970","Indiana","18",,,"Angola","0075",,,,,,,,,,"Angola",,,,5117
"G1800080","1970","Indiana","18",,,"Arcadia","0080",,,,,,,,,,"Arcadia",,,,1338
"G1800085","1970","Indiana","18",,,"Argos","0085",,,,,,,,,,"Argos",,,,1393
"G1800090","1970","Indiana","18",,,"Ashley","0090",,,,,,,,,,"Ashley",,,,721
"G1800095","1970","Indiana","18",,,"Atlanta","0095",,,,,,,,,,"Atlanta",,,,620
"G1800100","1970","Indiana","18",,,"Attica","0100",,,,,,,,,,"Attica",,,,4262
"G1800105","1970","Indiana","18",,,"Auburn","0105",,,,,,,,,,"Auburn",,,,7337
"G1800110","1970","Indiana","18",,,"Aurora","0110",,,,,,,,,,"Aurora",,,,4293
"G1800115","1970","Indiana","18",,,"Austin","0115",,,,,,,,,,"Austin",,,,4902
"G1800120","1970","Indiana","18",,,"Avilla","0120",,,,,,,,,,"Avilla",,,,881
"G1800125","1970","Indiana","18",,,"Bainbridge","0125",,,,,,,,,,"Bainbridge",,,,703
"G1800130","1970","Indiana","18",,,"Bargersville","0130",,,,,,,,,,"Bargersville",,,,873
"G1800135","1970","Indiana","18",,,"Batesville","0135",,,,,,,,,,"Batesville",,,,3799
"G1800140","1970","Indiana","18",,,"Battle Ground","0140",,,,,,,,,,"Battle Ground",,,,818
"G1800145","1970","Indiana","18",,,"Bedford","0145",,,,,,,,,,"Bedford",,,,13087
"G1800150","1970","Indiana","18",,,"Beech Grove","0150",,,,,,,,,,"Beech Grove",,,,13468
"G1800155","1970","Indiana","18",,,"Berne","0155",,,,,,,,,,"Berne",,,,2988
"G1800160","1970","Indiana","18",,,"Bethany","0160",,,,,,,,,,"Bethany",,,,121
"G1800165","1970","Indiana","18",,,"Beverly Shores","0165",,,,,,,,,,"Beverly Shores",,,,946
"G1800170","1970","Indiana","18",,,"Bicknell","0170",,,,,,,,,,"Bicknell",,,,3717
"G1800175","1970","Indiana","18",,,"Birdseye","0175",,,,,,,,,,"Birdseye",,,,404
"G1800182","1970","Indiana","18",,,"Black Oak (U)","0182",,,,,,,,,,"Black Oak (U)",,,,9624
"G1800185","1970","Indiana","18",,,"Bloomfield","0185",,,,,,,,,,"Bloomfield",,,,2565
"G1800190","1970","Indiana","18",,,"Bloomingdale","0190",,,,,,,,,,"Bloomingdale",,,,391
"G1800195","1970","Indiana","18",,,"Bloomington","0195",,,,,,,,,,"Bloomington",,,,42890
"G1800200","1970","Indiana","18",,,"Blountsville","0200",,,,,,,,,,"Blountsville",,,,220
"G1800210","1970","Indiana","18",,,"Bluffton","0210",,,,,,,,,,"Bluffton",,,,8297
"G1800215","1970","Indiana","18",,,"Boonville","0215",,,,,,,,,,"Boonville",,,,5736
"G1800220","1970","Indiana","18",,,"Boston","0220",,,,,,,,,,"Boston",,,,210
"G1800225","1970","Indiana","18",,,"Boswell","0225",,,,,,,,,,"Boswell",,,,998
"G1800230","1970","Indiana","18",,,"Bourbon","0230",,,,,,,,,,"Bourbon",,,,1606
"G1800240","1970","Indiana","18",,,"Brazil","0240",,,,,,,,,,"Brazil",,,,8163
"G1800245","1970","Indiana","18",,,"Bremen","0245",,,,,,,,,,"Bremen",,,,3487
"G1800250","1970","Indiana","18",,,"Bristol","0250",,,,,,,,,,"Bristol",,,,1100
"G1800255","1970","Indiana","18",,,"Broadview (U)","0255",,,,,,,,,,"Broadview (U)",,,,2362
"G1800270","1970","Indiana","18",,,"Brooklyn","0270",,,,,,,,,,"Brooklyn",,,,911
"G1800275","1970","Indiana","18",,,"Brooksburg","0275",,,,,,,,,,"Brooksburg",,,,104
"G1800280","1970","Indiana","18",,,"Brookston","0280",,,,,,,,,,"Brookston",,,,1232
"G1800283","1970","Indiana","18",,,"Brook","0283",,,,,,,,,,"Brook",,,,919
"G1800285","1970","Indiana","18",,,"Brookville","0285",,,,,,,,,,"Brookville",,,,2864
"G1800290","1970","Indiana","18",,,"Brownsburg","0290",,,,,,,,,,"Brownsburg",,,,5186
"G1800295","1970","Indiana","18",,,"Brownstown","0295",,,,,,,,,,"Brownstown",,,,2376
"G1800300","1970","Indiana","18",,,"Bruceville","0300",,,,,,,,,,"Bruceville",,,,627
"G1800305","1970","Indiana","18",,,"Bryant","0305",,,,,,,,,,"Bryant",,,,320
"G1800310","1970","Indiana","18",,,"Bunker Hill","0310",,,,,,,,,,"Bunker Hill",,,,956
"G1800315","1970","Indiana","18",,,"Burket","0315",,,,,,,,,,"Burket",,,,210
"G1800318","1970","Indiana","18",,,"Burlington","0318",,,,,,,,,,"Burlington",,,,685
"G1800320","1970","Indiana","18",,,"Burnettsville","0320",,,,,,,,,,"Burnettsville",,,,510
"G1800323","1970","Indiana","18",,,"Burns Harbor","0323",,,,,,,,,,"Burns Harbor",,,,1284
"G1800325","1970","Indiana","18",,,"Butler","0325",,,,,,,,,,"Butler",,,,2394
"G1800330","1970","Indiana","18",,,"Cadiz","0330",,,,,,,,,,"Cadiz",,,,207
"G1800335","1970","Indiana","18",,,"Cambridge City","0335",,,,,,,,,,"Cambridge City",,,,2481
"G1800340","1970","Indiana","18",,,"Camden","0340",,,,,,,,,,"Camden",,,,577
"G1800345","1970","Indiana","18",,,"Campbellsburg","0345",,,,,,,,,,"Campbellsburg",,,,678
"G1800350","1970","Indiana","18",,,"Cannelburg","0350",,,,,,,,,,"Cannelburg",,,,149
"G1800355","1970","Indiana","18",,,"Cannelton","0355",,,,,,,,,,"Cannelton",,,,2280
"G1800360","1970","Indiana","18",,,"Carbon","0360",,,,,,,,,,"Carbon",,,,344
"G1800365","1970","Indiana","18",,,"Carlisle","0365",,,,,,,,,,"Carlisle",,,,714
"G1800370","1970","Indiana","18",,,"Carmel","0370",,,,,,,,,,"Carmel",,,,6568
"G1800375","1970","Indiana","18",,,"Carthage","0375",,,,,,,,,,"Carthage",,,,946
"G1800385","1970","Indiana","18",,,"Cayuga","0385",,,,,,,,,,"Cayuga",,,,1090
"G1800390","1970","Indiana","18",,,"Cedar Grove","0390",,,,,,,,,,"Cedar Grove",,,,248
"G1800392","1970","Indiana","18",,,"Cedar Lake","0392",,,,,,,,,,"Cedar Lake",,,,7589
"G1800400","1970","Indiana","18",,,"Center Point","0400",,,,,,,,,,"Center Point",,,,275
"G1800405","1970","Indiana","18",,,"Centerville","0405",,,,,,,,,,"Centerville",,,,2380
"G1800410","1970","Indiana","18",,,"Chalmers","0410",,,,,,,,,,"Chalmers",,,,544
"G1800415","1970","Indiana","18",,,"Chandler","0415",,,,,,,,,,"Chandler",,,,2032
"G1800420","1970","Indiana","18",,,"Charlestown","0420",,,,,,,,,,"Charlestown",,,,5890
"G1800425","1970","Indiana","18",,,"Chesterfield","0425",,,,,,,,,,"Chesterfield",,,,3001
"G1800430","1970","Indiana","18",,,"Chesterton","0430",,,,,,,,,,"Chesterton",,,,6177
"G1800435","1970","Indiana","18",,,"Chrisney","0435",,,,,,,,,,"Chrisney",,,,550
"G1800440","1970","Indiana","18",,,"Churubusco","0440",,,,,,,,,,"Churubusco",,,,1528
"G1800445","1970","Indiana","18",,,"Cicero","0445",,,,,,,,,,"Cicero",,,,1378
"G1800450","1970","Indiana","18",,,"Clarks Hill","0450",,,,,,,,,,"Clarks Hill",,,,741
"G1800455","1970","Indiana","18",,,"Clarksville","0455",,,,,,,,,,"Clarksville",,,,13806
"G1800460","1970","Indiana","18",,,"Clay City","0460",,,,,,,,,,"Clay City",,,,900
"G1800465","1970","Indiana","18",,,"Claypool","0465",,,,,,,,,,"Claypool",,,,468
"G1800470","1970","Indiana","18",,,"Clayton","0470",,,,,,,,,,"Clayton",,,,736
"G1800475","1970","Indiana","18",,,"Clear Lake","0475",,,,,,,,,,"Clear Lake",,,,271
"G1800485","1970","Indiana","18",,,"Clifford","0485",,,,,,,,,,"Clifford",,,,275
"G1800490","1970","Indiana","18",,,"Clinton","0490",,,,,,,,,,"Clinton",,,,5340
"G1800495","1970","Indiana","18",,,"Cloverdale","0495",,,,,,,,,,"Cloverdale",,,,870
"G1800500","1970","Indiana","18",,,"Coatesville","0500",,,,,,,,,,"Coatesville",,,,453
"G1800505","1970","Indiana","18",,,"Colfax","0505",,,,,,,,,,"Colfax",,,,633
"G1800510","1970","Indiana","18",,,"Columbia City","0510",,,,,,,,,,"Columbia City",,,,4911
"G1800515","1970","Indiana","18",,,"Columbus","0515",,,,,,,,,,"Columbus",,,,27141
"G1800520","1970","Indiana","18",,,"Connersville","0520",,,,,,,,,,"Connersville",,,,17604
"G1800525","1970","Indiana","18",,,"Converse","0525",,,,,,,,,,"Converse",,,,1163
"G1800530","1970","Indiana","18",,,"Corunna","0530",,,,,,,,,,"Corunna",,,,359
"G1800535","1970","Indiana","18",,,"Corydon","0535",,,,,,,,,,"Corydon",,,,2719
"G1800539","1970","Indiana","18",,,"Country Club Heights","0539",,,,,,,,,,"Country Club Heights",,,,118
"G1800540","1970","Indiana","18",,,"Covington","0540",,,,,,,,,,"Covington",,,,2641
"G1800545","1970","Indiana","18",,,"Crandall","0545",,,,,,,,,,"Crandall",,,,188
"G1800548","1970","Indiana","18",,,"Crane","0548",,,,,,,,,,"Crane",,,,339
"G1800550","1970","Indiana","18",,,"Crawfordsville","0550",,,,,,,,,,"Crawfordsville",,,,13842
"G1800555","1970","Indiana","18",,,"Cromwell","0555",,,,,,,,,,"Cromwell",,,,475
"G1800560","1970","Indiana","18",,,"Crothersville","0560",,,,,,,,,,"Crothersville",,,,1663
"G1800565","1970","Indiana","18",,,"Crown Point","0565",,,,,,,,,,"Crown Point",,,,10931
"G1800575","1970","Indiana","18",,,"Culver","0575",,,,,,,,,,"Culver",,,,1783
"G1800580","1970","Indiana","18",,,"Cumberland","0580",,,,,,,,,,"Cumberland",,,,479
"G1800585","1970","Indiana","18",,,"Cynthiana","0585",,,,,,,,,,"Cynthiana",,,,793
"G1800590","1970","Indiana","18",,,"Dale","0590",,,,,,,,,,"Dale",,,,1113
"G1800595","1970","Indiana","18",,,"Daleville (U)","0595",,,,,,,,,,"Daleville (U)",,,,1730
"G1800600","1970","Indiana","18",,,"Dana","0600",,,,,,,,,,"Dana",,,,720
"G1800605","1970","Indiana","18",,,"Danville","0605",,,,,,,,,,"Danville",,,,3771
"G1800610","1970","Indiana","18",,,"Darlington","0610",,,,,,,,,,"Darlington",,,,802
"G1800615","1970","Indiana","18",,,"Decatur","0615",,,,,,,,,,"Decatur",,,,8445
"G1800620","1970","Indiana","18",,,"Decker","0620",,,,,,,,,,"Decker",,,,268
"G1800625","1970","Indiana","18",,,"Delphi","0625",,,,,,,,,,"Delphi",,,,2582
"G1800628","1970","Indiana","18",,,"De Motte","0628",,,,,,,,,,"De Motte",,,,1697
"G1800630","1970","Indiana","18",,,"Denver","0630",,,,,,,,,,"Denver",,,,566
"G1800635","1970","Indiana","18",,,"Dillsboro","0635",,,,,,,,,,"Dillsboro",,,,840
"G1800640","1970","Indiana","18",,,"Dublin","0640",,,,,,,,,,"Dublin",,,,1021
"G1800645","1970","Indiana","18",,,"Dugger","0645",,,,,,,,,,"Dugger",,,,1150
"G1800650","1970","Indiana","18",,,"Dune Acres","0650",,,,,,,,,,"Dune Acres",,,,301
"G1800655","1970","Indiana","18",,,"Dunkirk","0655",,,,,,,,,,"Dunkirk",,,,3465
"G1800665","1970","Indiana","18",,,"Dunreith","0665",,,,,,,,,,"Dunreith",,,,200
"G1800667","1970","Indiana","18",,,"Dupont","0667",,,,,,,,,,"Dupont",,,,357
"G1800670","1970","Indiana","18",,,"Dyer","0670",,,,,,,,,,"Dyer",,,,4906
"G1800675","1970","Indiana","18",,,"Earl Park","0675",,,,,,,,,,"Earl Park",,,,478
"G1800680","1970","Indiana","18",,,"East Chicago","0680",,,,,,,,,,"East Chicago",,,,46982
"G1800690","1970","Indiana","18",,,"East Gary","0690",,,,,,,,,,"East Gary",,,,9858
"G1800695","1970","Indiana","18",,,"East Germantown","0695",,,,,,,,,,"East Germantown",,,,447
"G1800700","1970","Indiana","18",,,"Eaton","0700",,,,,,,,,,"Eaton",,,,1594
"G1800705","1970","Indiana","18",,,"Economy","0705",,,,,,,,,,"Economy",,,,285
"G1800710","1970","Indiana","18",,,"Edgewood","0710",,,,,,,,,,"Edgewood",,,,2326
"G1800715","1970","Indiana","18",,,"Edinburg","0715",,,,,,,,,,"Edinburg",,,,4906
"G1800720","1970","Indiana","18",,,"Edwardsport","0720",,,,,,,,,,"Edwardsport",,,,482
"G1800725","1970","Indiana","18",,,"Elberfeld","0725",,,,,,,,,,"Elberfeld",,,,834
"G1800730","1970","Indiana","18",,,"Elizabeth","0730",,,,,,,,,,"Elizabeth",,,,195
"G1800735","1970","Indiana","18",,,"Elizabethtown","0735",,,,,,,,,,"Elizabethtown",,,,519
"G1800740","1970","Indiana","18",,,"Elkhart","0740",,,,,,,,,,"Elkhart",,,,43152
"G1800745","1970","Indiana","18",,,"Ellettsville","0745",,,,,,,,,,"Ellettsville",,,,1627
"G1800750","1970","Indiana","18",,,"Elnora","0750",,,,,,,,,,"Elnora",,,,873
"G1800755","1970","Indiana","18",,,"Elwood","0755",,,,,,,,,,"Elwood",,,,11196
"G1800760","1970","Indiana","18",,,"Englewood (U)","0760",,,,,,,,,,"Englewood (U)",,,,1219
"G1800765","1970","Indiana","18",,,"English","0765",,,,,,,,,,"English",,,,664
"G1800770","1970","Indiana","18",,,"Etna Green","0770",,,,,,,,,,"Etna Green",,,,516
"G1800775","1970","Indiana","18",,,"Evansville","0775",,,,,,,,,,"Evansville",,,,138764
"G1800780","1970","Indiana","18",,,"Fairmount","0780",,,,,,,,,,"Fairmount",,,,3427
"G1800785","1970","Indiana","18",,,"Fairview Park","0785",,,,,,,,,,"Fairview Park",,,,1067
"G1800790","1970","Indiana","18",,,"Farmersburg","0790",,,,,,,,,,"Farmersburg",,,,962
"G1800795","1970","Indiana","18",,,"Farmland","0795",,,,,,,,,,"Farmland",,,,1262
"G1800800","1970","Indiana","18",,,"Ferdinand","0800",,,,,,,,,,"Ferdinand",,,,1432
"G1800803","1970","Indiana","18",,,"Fishers","0803",,,,,,,,,,"Fishers",,,,628
"G1800810","1970","Indiana","18",,,"Flora","0810",,,,,,,,,,"Flora",,,,1877
"G1800815","1970","Indiana","18",,,"Fort Branch","0815",,,,,,,,,,"Fort Branch",,,,2535
"G1800820","1970","Indiana","18",,,"Fortville","0820",,,,,,,,,,"Fortville",,,,2460
"G1800825","1970","Indiana","18",,,"Fort Wayne","0825",,,,,,,,,,"Fort Wayne",,,,177671
"G1800830","1970","Indiana","18",,,"Fountain City","0830",,,,,,,,,,"Fountain City",,,,852
"G1800835","1970","Indiana","18",,,"Fowler","0835",,,,,,,,,,"Fowler",,,,2643
"G1800840","1970","Indiana","18",,,"Fowlerton","0840",,,,,,,,,,"Fowlerton",,,,337
"G1800845","1970","Indiana","18",,,"Francesville","0845",,,,,,,,,,"Francesville",,,,1015
"G1800850","1970","Indiana","18",,,"Francisco","0850",,,,,,,,,,"Francisco",,,,621
"G1800855","1970","Indiana","18",,,"Frankfort","0855",,,,,,,,,,"Frankfort",,,,14956
"G1800860","1970","Indiana","18",,,"Franklin","0860",,,,,,,,,,"Franklin",,,,11477
"G1800865","1970","Indiana","18",,,"Frankton","0865",,,,,,,,,,"Frankton",,,,1796
"G1800870","1970","Indiana","18",,,"Fredericksburg","0870",,,,,,,,,,"Fredericksburg",,,,207
"G1800880","1970","Indiana","18",,,"Fremont","0880",,,,,,,,,,"Fremont",,,,1043
"G1800885","1970","Indiana","18",,,"French Lick","0885",,,,,,,,,,"French Lick",,,,2059
"G1800890","1970","Indiana","18",,,"Fulton","0890",,,,,,,,,,"Fulton",,,,372
"G1800895","1970","Indiana","18",,,"Galveston","0895",,,,,,,,,,"Galveston",,,,1284
"G1800900","1970","Indiana","18",,,"Garrett","0900",,,,,,,,,,"Garrett",,,,4715
"G1800905","1970","Indiana","18",,,"Gary","0905",,,,,,,,,,"Gary",,,,175415
"G1800910","1970","Indiana","18",,,"Gas City","0910",,,,,,,,,,"Gas City",,,,5742
"G1800915","1970","Indiana","18",,,"Gaston","0915",,,,,,,,,,"Gaston",,,,928
"G1800920","1970","Indiana","18",,,"Geneva","0920",,,,,,,,,,"Geneva",,,,1100
"G1800925","1970","Indiana","18",,,"Gentryville","0925",,,,,,,,,,"Gentryville",,,,281
"G1800930","1970","Indiana","18",,,"Georgetown","0930",,,,,,,,,,"Georgetown",,,,1273
"G1800935","1970","Indiana","18",,,"Gimco City","0935",,,,,,,,,,"Gimco City",,,,6
"G1800940","1970","Indiana","18",,,"Glenwood","0940",,,,,,,,,,"Glenwood",,,,452
"G1800945","1970","Indiana","18",,,"Goodland","0945",,,,,,,,,,"Goodland",,,,1176
"G1800950","1970","Indiana","18",,,"Goshen","0950",,,,,,,,,,"Goshen",,,,17171
"G1800955","1970","Indiana","18",,,"Gosport","0955",,,,,,,,,,"Gosport",,,,692
"G1800960","1970","Indiana","18",,,"Grabill","0960",,,,,,,,,,"Grabill",,,,570
"G1800965","1970","Indiana","18",,,"Grandview","0965",,,,,,,,,,"Grandview",,,,696
"G1800970","1970","Indiana","18",,,"Greencastle","0970",,,,,,,,,,"Greencastle",,,,8852
"G1800975","1970","Indiana","18",,,"Greendale","0975",,,,,,,,,,"Greendale",,,,3783
"G1800980","1970","Indiana","18",,,"Greenfield","0980",,,,,,,,,,"Greenfield",,,,9986
"G1800985","1970","Indiana","18",,,"Greensboro","0985",,,,,,,,,,"Greensboro",,,,225
"G1800990","1970","Indiana","18",,,"Greensburg","0990",,,,,,,,,,"Greensburg",,,,8620
"G1800995","1970","Indiana","18",,,"Greensfork","0995",,,,,,,,,,"Greensfork",,,,444
"G1801000","1970","Indiana","18",,,"Greentown","1000",,,,,,,,,,"Greentown",,,,1870
"G1801005","1970","Indiana","18",,,"Greenville","1005",,,,,,,,,,"Greenville",,,,611
"G1801010","1970","Indiana","18",,,"Greenwood","1010",,,,,,,,,,"Greenwood",,,,11408
"G1801015","1970","Indiana","18",,,"Griffin","1015",,,,,,,,,,"Griffin",,,,178
"G1801020","1970","Indiana","18",,,"Griffith","1020",,,,,,,,,,"Griffith",,,,18168
"G1801022","1970","Indiana","18",,,"Grissom (U)","1022",,,,,,,,,,"Grissom (U)",,,,4963
"G1801025","1970","Indiana","18",,,"Hagerstown","1025",,,,,,,,,,"Hagerstown",,,,2059
"G1801030","1970","Indiana","18",,,"Hamilton","1030",,,,,,,,,,"Hamilton",,,,537
"G1801035","1970","Indiana","18",,,"Hamlet","1035",,,,,,,,,,"Hamlet",,,,761
"G1801040","1970","Indiana","18",,,"Hammond","1040",,,,,,,,,,"Hammond",,,,107790
"G1801045","1970","Indiana","18",,,"Hanover","1045",,,,,,,,,,"Hanover",,,,3018
"G1801050","1970","Indiana","18",,,"Hardinsburg","1050",,,,,,,,,,"Hardinsburg",,,,263
"G1801055","1970","Indiana","18",,,"Hartford City","1055",,,,,,,,,,"Hartford City",,,,8207
"G1801060","1970","Indiana","18",,,"Hartsville","1060",,,,,,,,,,"Hartsville",,,,434
"G1801065","1970","Indiana","18",,,"Haubstadt","1065",,,,,,,,,,"Haubstadt",,,,1171
"G1801070","1970","Indiana","18",,,"Hazleton","1070",,,,,,,,,,"Hazleton",,,,416
"G1801075","1970","Indiana","18",,,"Hebron","1075",,,,,,,,,,"Hebron",,,,1624
"G1801080","1970","Indiana","18",,,"Highland","1080",,,,,,,,,,"Highland",,,,24947
"G1801090","1970","Indiana","18",,,"Hillsboro","1090",,,,,,,,,,"Hillsboro",,,,505
"G1801095","1970","Indiana","18",,,"Hobart","1095",,,,,,,,,,"Hobart",,,,21485
"G1801100","1970","Indiana","18",,,"Holland","1100",,,,,,,,,,"Holland",,,,662
"G1801115","1970","Indiana","18",,,"Hope","1115",,,,,,,,,,"Hope",,,,1603
"G1801117","1970","Indiana","18",,,"Hudson Lake (U)","1117",,,,,,,,,,"Hudson Lake (U)",,,,1134
"G1801120","1970","Indiana","18",,,"Hudson","1120",,,,,,,,,,"Hudson",,,,464
"G1801123","1970","Indiana","18",,,"Huntertown","1123",,,,,,,,,,"Huntertown",,,,775
"G1801125","1970","Indiana","18",,,"Huntingburg","1125",,,,,,,,,,"Huntingburg",,,,4794
"G1801130","1970","Indiana","18",,,"Huntington","1130",,,,,,,,,,"Huntington",,,,16217
"G1801135","1970","Indiana","18",,,"Hymera","1135",,,,,,,,,,"Hymera",,,,907
"G1801145","1970","Indiana","18",,,"Indianapolis","1145",,,,,,,,,,"Indianapolis",,,,744624
"G1801150","1970","Indiana","18",,,"Indian Village","1150",,,,,,,,,,"Indian Village",,,,86
"G1801155","1970","Indiana","18",,,"Ingalls","1155",,,,,,,,,,"Ingalls",,,,888
"G1801160","1970","Indiana","18",,,"Jamestown","1160",,,,,,,,,,"Jamestown",,,,938
"G1801165","1970","Indiana","18",,,"Jasonville","1165",,,,,,,,,,"Jasonville",,,,2335
"G1801170","1970","Indiana","18",,,"Jasper","1170",,,,,,,,,,"Jasper",,,,8641
"G1801175","1970","Indiana","18",,,"Jeffersonville","1175",,,,,,,,,,"Jeffersonville",,,,20008
"G1801180","1970","Indiana","18",,,"Jonesboro","1180",,,,,,,,,,"Jonesboro",,,,2466
"G1801185","1970","Indiana","18",,,"Jonesville","1185",,,,,,,,,,"Jonesville",,,,202
"G1801190","1970","Indiana","18",,,"Judson","1190",,,,,,,,,,"Judson",,,,35
"G1801195","1970","Indiana","18",,,"Kempton","1195",,,,,,,,,,"Kempton",,,,469
"G1801200","1970","Indiana","18",,,"Kendallville","1200",,,,,,,,,,"Kendallville",,,,6838
"G1801205","1970","Indiana","18",,,"Kennard","1205",,,,,,,,,,"Kennard",,,,518
"G1801210","1970","Indiana","18",,,"Kentland","1210",,,,,,,,,,"Kentland",,,,1864
"G1801215","1970","Indiana","18",,,"Kewanna","1215",,,,,,,,,,"Kewanna",,,,614
"G1801220","1970","Indiana","18",,,"Kingman","1220",,,,,,,,,,"Kingman",,,,530
"G1801225","1970","Indiana","18",,,"Kingsbury","1225",,,,,,,,,,"Kingsbury",,,,314
"G1801230","1970","Indiana","18",,,"Kingsford Heights","1230",,,,,,,,,,"Kingsford Heights",,,,1200
"G1801235","1970","Indiana","18",,,"Kirklin","1235",,,,,,,,,,"Kirklin",,,,736
"G1801240","1970","Indiana","18",,,"Knightstown","1240",,,,,,,,,,"Knightstown",,,,2456
"G1801245","1970","Indiana","18",,,"Knightsville","1245",,,,,,,,,,"Knightsville",,,,788
"G1801250","1970","Indiana","18",,,"Knox","1250",,,,,,,,,,"Knox",,,,3519
"G1801255","1970","Indiana","18",,,"Kokomo","1255",,,,,,,,,,"Kokomo",,,,44042
"G1801265","1970","Indiana","18",,,"Kouts","1265",,,,,,,,,,"Kouts",,,,1388
"G1801270","1970","Indiana","18",,,"Laconia","1270",,,,,,,,,,"Laconia",,,,64
"G1801275","1970","Indiana","18",,,"La Crosse","1275",,,,,,,,,,"La Crosse",,,,696
"G1801280","1970","Indiana","18",,,"Ladoga","1280",,,,,,,,,,"Ladoga",,,,1099
"G1801285","1970","Indiana","18",,,"Lafayette","1285",,,,,,,,,,"Lafayette",,,,44955
"G1801290","1970","Indiana","18",,,"La Fontaine","1290",,,,,,,,,,"La Fontaine",,,,793
"G1801295","1970","Indiana","18",,,"Lagrange","1295",,,,,,,,,,"Lagrange",,,,2053
"G1801300","1970","Indiana","18",,,"Lagro","1300",,,,,,,,,,"Lagro",,,,552
"G1801305","1970","Indiana","18",,,"Lakeville","1305",,,,,,,,,,"Lakeville",,,,712
"G1801310","1970","Indiana","18",,,"Lanesville","1310",,,,,,,,,,"Lanesville",,,,586
"G1801315","1970","Indiana","18",,,"La Paz","1315",,,,,,,,,,"La Paz",,,,604
"G1801320","1970","Indiana","18",,,"Lapel","1320",,,,,,,,,,"Lapel",,,,1725
"G1801325","1970","Indiana","18",,,"La Porte","1325",,,,,,,,,,"La Porte",,,,22140
"G1801330","1970","Indiana","18",,,"Larwill","1330",,,,,,,,,,"Larwill",,,,324
"G1801335","1970","Indiana","18",,,"Laurel","1335",,,,,,,,,,"Laurel",,,,753
"G1801340","1970","Indiana","18",,,"Lawrence","1340",,,,,,,,,,"Lawrence",,,,16646
"G1801345","1970","Indiana","18",,,"Lawrenceburg","1345",,,,,,,,,,"Lawrenceburg",,,,4636
"G1801350","1970","Indiana","18",,,"Leavenworth","1350",,,,,,,,,,"Leavenworth",,,,330
"G1801355","1970","Indiana","18",,,"Lebanon","1355",,,,,,,,,,"Lebanon",,,,9766
"G1801360","1970","Indiana","18",,,"Leesburg","1360",,,,,,,,,,"Leesburg",,,,561
"G1801365","1970","Indiana","18",,,"Lewisville","1365",,,,,,,,,,"Lewisville",,,,530
"G1801370","1970","Indiana","18",,,"Liberty","1370",,,,,,,,,,"Liberty",,,,1831
"G1801375","1970","Indiana","18",,,"Ligonier","1375",,,,,,,,,,"Ligonier",,,,3034
"G1801380","1970","Indiana","18",,,"Linden","1380",,,,,,,,,,"Linden",,,,713
"G1801385","1970","Indiana","18",,,"Linton","1385",,,,,,,,,,"Linton",,,,5450
